id,vehicle_type,registration_number,capacity_kg,fuel_type,operating_cost_per_km,is_active
4163ba50-30e5-479f-92b0-37bd5d1d433a,scooter,IND-2912,16.0,diesel,2.34,True
999cf1ed-2589-4f76-adf5-f511439f8000,bike,IND-3651,14.0,none,5.7,True
7f950752-010c-4df1-a0c2-6f1a41dc23bc,scooter,IND-1437,25.0,gasoline,5.31,True
b7736e3e-4407-48e9-9245-12e815314a9d,bike,IND-9335,20.0,none,5.44,True
75e940cf-45f1-4689-9562-62ec310eb179,bike,IND-1063,10.0,none,2.56,True
fa70a1e1-6432-4860-987d-ceee3ee82482,van,IND-5750,793.0,electric,3.3,True
c212711f-3a13-4e9a-be76-5c0940b47568,scooter,IND-6950,17.0,electric,5.86,True
ad5a4b15-8f4e-42cf-87f1-878b038442b4,bike,IND-5372,20.0,none,3.58,True
3547b1d2-2ecf-4f30-86e1-7063ad79ba00,van,IND-5217,366.0,electric,7.55,True
48d4f687-74dd-4964-90bd-d2205f3aeed8,bike,IND-2561,24.0,none,7.48,True
bc95c3af-7fd6-4633-b9af-88a89e5c6d6d,scooter,IND-4166,15.0,gasoline,5.66,True
a2dff288-7e3a-48bb-8019-557e522470bf,bike,IND-7062,25.0,none,2.14,True
811d5e24-0904-449f-b0cc-175d12bddfa1,bike,IND-9716,16.0,none,4.7,True
6dc57b54-00c5-45f1-94d3-c85fdeb1c769,bike,IND-1405,11.0,none,5.18,True
0392e4a4-451b-4a64-a821-30ad8e21613d,scooter,IND-3797,18.0,diesel,7.1,True
441ffad8-e38d-4a38-ae51-ceae1b85cb26,van,IND-2465,509.0,electric,2.53,True
926c93f0-3659-45f7-a3d0-f7e118367b9b,scooter,IND-1572,21.0,diesel,5.9,True
1be6eeb8-c255-4ace-a20f-d2c278aa7f26,van,IND-7655,314.0,diesel,7.0,True
f0901955-081e-4ce5-84a8-be60a5952203,scooter,IND-5605,25.0,diesel,3.46,True
c0229e32-8596-4974-a2d0-c5e805543302,van,IND-9281,582.0,electric,6.48,True
de210ac2-d29d-4437-beb0-94e0ddf08101,scooter,IND-3189,23.0,diesel,3.32,True
a2a84ca8-f35e-4904-90bf-73fc382a0765,bike,IND-3491,12.0,none,2.78,True
592820fe-b7da-45f8-ac93-cd9f9ed1a5e3,scooter,IND-4928,20.0,diesel,4.09,True
f3d7dbda-cb50-467a-a397-f3f49b675e3e,scooter,IND-9255,14.0,electric,6.02,True
d5c9f6c1-d95c-46da-a77f-582e19c9d5fb,scooter,IND-3357,18.0,electric,2.5,True
1cb240d0-8e44-4d76-b3a1-e0de74da9e41,bike,IND-5414,10.0,none,3.59,True
2c4dc68e-473d-4861-a19d-b2396a8a53fe,scooter,IND-6281,20.0,gasoline,2.61,True
b5c8bf68-ef40-43b4-9057-1d8f628e9871,bike,IND-6596,19.0,none,4.87,True
c33ebfdb-c798-4387-8290-6123b85b4333,scooter,IND-1736,17.0,electric,4.83,True
9da1d671-970d-4f85-abb7-e70a52e9a15d,scooter,IND-4457,23.0,gasoline,6.38,True
7a40757f-23cb-4280-b9d7-a63a69f3f81b,bike,IND-3979,13.0,none,4.75,True
e74c7eb0-76a9-4ac5-9c63-16940f45913a,bike,IND-8430,12.0,none,7.88,True
8190af21-7ef2-4804-9ad5-e96960f62971,scooter,IND-7006,15.0,gasoline,4.4,True
8574b3ba-e252-4d23-af58-6f658656be26,scooter,IND-5403,13.0,diesel,7.45,True
1e25b77e-a7c2-4928-974a-7baad9fab582,bike,IND-1303,16.0,none,7.31,True
e2b44671-ccee-4236-876c-6dc45ede8512,bike,IND-9791,14.0,none,4.64,True
f00d98c7-3733-4f78-ba66-e8af8a4ea201,van,IND-8226,687.0,diesel,5.45,True
f7ce909b-1b0a-48e9-8202-e66abef26149,van,IND-8815,402.0,diesel,2.11,True
11283f25-1b4f-49b1-88d6-4098f6103fbe,bike,IND-4157,19.0,none,3.46,True
036fad4e-d7d9-4184-b20f-496d8dd2fbf2,scooter,IND-1788,21.0,gasoline,2.99,True
c773887a-aac1-46c1-beb6-d129339d32bb,van,IND-6032,635.0,electric,4.4,True
a7f671b9-fb1f-41da-8e99-0c991a0e446a,scooter,IND-9415,20.0,diesel,2.75,True
67b01736-7867-488c-a02b-e735bbf941ef,bike,IND-1207,14.0,none,7.91,True
530337ed-e3a1-4781-b13a-76a330ea687b,bike,IND-6299,20.0,none,2.83,True
ccbeca9a-c9fc-481d-b11d-e0df595f7a0c,van,IND-4866,359.0,gasoline,4.65,True
3ce5e6f2-cd68-4081-8159-6ec95d2c7556,van,IND-6629,625.0,electric,4.01,True
fa40d63d-c917-47ba-9562-70574f6a960c,van,IND-6620,701.0,gasoline,7.69,True
3ffc8a14-aaf1-4124-95d4-0f33607c8efc,bike,IND-9217,25.0,none,5.79,True
cf3a01ab-699c-4726-bb12-e101f51ca57f,scooter,IND-1721,19.0,diesel,7.79,True
334dad6a-37b5-45fc-9ddc-278c3ddb4bdf,van,IND-1443,526.0,electric,7.56,True
5b262e1a-9e3b-4909-a71e-e162e2aa8a5c,scooter,IND-8491,24.0,diesel,3.07,True
6d3be970-a0c8-4f04-9513-146dabaf94c7,bike,IND-6341,14.0,none,2.38,True
822c624f-fc0b-47d4-8636-331a4cdfda63,van,IND-6179,462.0,gasoline,2.03,True
4499d833-8d88-4260-9888-366ed628e24f,bike,IND-9383,16.0,none,3.32,True
b1eb4145-00e7-410b-af1d-8cc46f74a3af,scooter,IND-7599,17.0,electric,7.03,True
18269043-c7a9-4e64-8318-e589f4c0d2d9,scooter,IND-5703,11.0,diesel,2.1,True
26559981-1a39-4be6-a3ac-9274f3cb1207,bike,IND-9238,14.0,none,3.69,True
9be1e682-513d-48d9-a0ec-ba57dedc057b,scooter,IND-1845,22.0,gasoline,7.01,True
b5e0c3fb-fbbf-4ffc-8ffa-2ef38a3a29fc,bike,IND-9913,25.0,none,3.33,True
b7c03853-5dac-4fb3-872b-3b8b9e01e758,bike,IND-2329,24.0,none,5.54,True
0820cb6f-4d72-4248-a803-c7a5bdaa8712,van,IND-6228,409.0,diesel,3.6,True
763617b4-46f6-4278-8d84-e00e51c941e7,scooter,IND-7120,25.0,diesel,4.41,True
c6de6a26-7c56-498b-9cc1-a18ecaebb49c,bike,IND-5293,17.0,none,4.36,True
005aa5cf-a92a-4f63-bcaf-19932cb3d6e9,scooter,IND-3136,13.0,electric,3.6,True
47cd4c63-f9b3-4f2c-a637-af7a6345bf0b,scooter,IND-1179,21.0,electric,6.65,True
0e117c1e-3ba1-4cc4-92b4-6ab5564af896,van,IND-9176,450.0,electric,5.52,True
3ec4f148-34c8-4f31-9a1f-d72c250ed580,scooter,IND-2786,16.0,electric,2.97,True
eda0b732-23c0-4a6a-a0b7-746d35a67eb3,van,IND-4063,796.0,gasoline,7.72,True
3af2f3cf-bdc8-48d2-bd9d-c9443c818340,van,IND-7894,675.0,gasoline,5.77,True
e77f13d4-44ab-438c-a87b-e2bdb3f3f833,scooter,IND-4246,24.0,diesel,3.31,True
f55cee78-4064-4b5e-9c2d-f6e6b109f52e,van,IND-3637,614.0,gasoline,3.91,True
43c5f677-f4d6-4f58-a573-8aa1d427c717,van,IND-3269,350.0,electric,6.71,True
d433aa69-691f-48b6-8962-ea9b2b9824f4,bike,IND-8574,13.0,none,3.63,True
e435e61a-d075-4e5c-8315-22fdbb263f06,bike,IND-4800,21.0,none,6.33,True
baf86fed-865d-44a0-8e29-98e7083769ac,bike,IND-3919,23.0,none,6.73,True
0cff85a8-3e15-45a9-8fd9-ae4777d293bf,van,IND-2021,367.0,electric,2.28,True
c0b8c2bd-2acb-43c6-a537-fc5c897a1499,bike,IND-7266,15.0,none,3.7,True
fa3bfebb-b4d4-4f50-a5b4-9ab1b86ed06c,bike,IND-6536,25.0,none,5.36,True
e7d20fc8-8c5a-4f84-b1fa-0cfef3eda504,scooter,IND-4692,21.0,diesel,7.63,True
c522022b-7717-45b1-b742-c57a75e71254,van,IND-9813,555.0,diesel,3.49,True
8461b74e-0b7a-4a8b-ad4e-41b599844deb,bike,IND-8449,17.0,none,4.7,True
bd2701c2-99d4-40dd-bdf1-402e64892bfd,bike,IND-1632,10.0,none,4.6,True
e8a90182-bf16-4bca-9947-10b21f8af1ae,scooter,IND-9020,23.0,diesel,5.2,True
c6b68ba7-bb7c-4cbe-8093-20536e32f0e8,scooter,IND-6922,20.0,gasoline,6.7,True
34782d29-fc26-43f3-90af-0cd3ff1e2fce,scooter,IND-8567,19.0,electric,5.94,True
1d0ac528-f862-4e95-8098-fa5bd5db24f1,bike,IND-1516,13.0,none,6.93,True
f91f17e4-5b42-481f-9376-a32664e4bf65,scooter,IND-1661,15.0,gasoline,7.05,True
b89892ce-ba54-49f5-9ca8-427575432e70,bike,IND-1467,12.0,none,5.91,True
7b25333d-cf1b-4e1f-9992-f5b576b6de25,scooter,IND-2828,22.0,diesel,6.06,True
c5316899-c5e7-4729-9c0b-7f41baaefaed,scooter,IND-9672,23.0,electric,7.74,True
3cb5fbda-4d7f-4fa7-8bbd-c49574ea9805,scooter,IND-5618,19.0,diesel,6.07,True
e786f0e4-7563-42f6-bb77-aa418e32f185,bike,IND-6736,15.0,none,7.98,True
8eddeb59-d0b5-46dc-9cee-92ced5acbecc,bike,IND-7969,15.0,none,2.13,True
d019cc4a-0c8a-446f-bc09-bb4c77f9dcc2,bike,IND-7427,21.0,none,6.05,True
7a794a8a-cb3b-4986-bfec-11bc9d504b79,scooter,IND-2440,17.0,gasoline,3.24,True
d1c2225e-3c2d-404b-b6db-0d1e5aa86291,scooter,IND-8552,15.0,gasoline,7.44,True
13b63d8a-6670-4e14-991a-34a6a84b16fe,bike,IND-4016,19.0,none,2.85,True
9bec1983-779c-4bd7-b774-40149b5fe481,van,IND-2126,324.0,diesel,2.43,True
30032c3a-f67d-4c59-9863-ba7d719b6443,scooter,IND-7379,12.0,electric,4.95,True
cba35b46-38d3-4fb7-b38d-0c2cf28b57f4,scooter,IND-9265,13.0,electric,6.96,True
e4058532-3f66-43e9-a532-a36a0952e0d5,van,IND-5589,748.0,gasoline,2.18,True
68c8d760-bcca-476c-8c6c-ac50646cee80,scooter,IND-2638,24.0,gasoline,7.61,True
9af9c8bd-2c36-491e-bde0-05be8dd347db,bike,IND-2771,10.0,none,4.14,True
41f67b42-1450-4e28-aad9-81f956b7b809,scooter,IND-4555,10.0,gasoline,5.63,True
dde26d92-2c89-4f11-b4a3-e068b420eab2,bike,IND-1769,12.0,none,2.47,True
82c21326-099e-40da-a445-6935f13697d0,van,IND-6917,508.0,diesel,3.73,True
2076dabf-7e7e-4245-9838-2a3cf6af36ea,scooter,IND-7535,10.0,gasoline,4.24,True
798f42b9-4eb2-41a6-a270-a86f2f632130,bike,IND-3984,19.0,none,3.3,True
24c8e66a-d037-4b9b-80df-92200a135041,scooter,IND-4490,25.0,electric,5.59,True
56b62bad-7a50-4601-82cb-6f6f5b1a4923,scooter,IND-9959,17.0,gasoline,6.77,True
a4d4118f-1254-4321-8988-f5cdf703ca92,bike,IND-9257,20.0,none,3.14,True
4afd687e-66f1-49ff-abdc-62327de22045,bike,IND-8250,12.0,none,6.33,True
d635a252-7f50-4e62-8f2b-22f4262e604e,scooter,IND-5678,12.0,diesel,2.19,True
63ed0b8d-40dc-462f-85c2-b2d5c171ef01,bike,IND-2222,24.0,none,7.68,True
0c029250-62d3-4b2d-9930-acd1e61ec1ec,van,IND-5722,328.0,electric,4.03,True
5c24f9c3-56fa-400c-986b-e485c4943d55,bike,IND-2027,20.0,none,6.45,True
b74cb0e8-7e33-4b89-a3ff-322a24303e41,bike,IND-5189,23.0,none,5.75,True
b3816586-f098-4c4d-b67a-0939b865f7ce,scooter,IND-9766,15.0,diesel,7.7,True
e5826c51-2ed1-4790-91ea-8dbc8d7c98b5,bike,IND-8001,25.0,none,4.95,True
61ad7934-3dee-48bc-ade0-360b6fbec756,van,IND-4133,375.0,gasoline,2.6,True
b04edbc2-566e-4b24-a983-3ddd68dbc402,scooter,IND-5430,24.0,electric,7.12,True
661480e2-11d1-4fa4-aa58-c5676bcf65dc,van,IND-1118,467.0,gasoline,4.58,True
f3e96e01-f6bd-4d78-81df-82bb91d54cbe,bike,IND-9777,19.0,none,4.48,True
baea22ec-1c80-4e37-9141-dfbacce00b27,bike,IND-9925,21.0,none,4.26,True
7d388467-15d8-4540-8c24-9724a5ff18e2,bike,IND-2409,17.0,none,3.2,True
788bae78-bdf5-44d5-8104-8f59293c6113,bike,IND-1833,24.0,none,7.42,True
1acc8da1-cd00-427a-808c-58045dfbc0e4,scooter,IND-5017,18.0,gasoline,3.8,True
4db1d00d-fa53-4954-a558-cdf0dbfbc134,van,IND-9444,577.0,gasoline,4.67,True
f5508321-5631-40fd-8ad0-760e4f027504,bike,IND-9010,15.0,none,5.14,True
7bac8f34-8717-459f-a131-7794459719a5,scooter,IND-2777,11.0,gasoline,2.87,True
bfd7d908-5c50-486d-807d-0e596007e9e7,scooter,IND-6362,16.0,diesel,6.34,True
10988c7e-dce8-4824-9fa9-89bc94c87fcc,bike,IND-1661,24.0,none,4.89,True
3f0235c0-3102-43e3-94e6-71d13f496d1e,van,IND-8389,600.0,diesel,4.37,True
57b1d497-c9b3-4645-8cb2-184fb652ee4d,scooter,IND-2272,12.0,electric,7.52,True
1e9f5c5b-0cdb-4bf2-a336-5979362f355e,scooter,IND-4844,12.0,diesel,5.71,True
57e2a504-251a-4584-ad5c-bf9e30dcaf1c,bike,IND-2223,23.0,none,2.85,True
86330dff-50db-411e-815b-88a20fe0d311,van,IND-8653,397.0,electric,6.36,True
8939e55c-3c3c-407c-b318-dc0fbf373b4e,bike,IND-8088,16.0,none,7.77,True
b9439617-fd6f-4db4-84fa-b7afdf26aad4,scooter,IND-7681,11.0,electric,7.41,True
82e1fc85-2cdd-4660-830d-f35bec3796b7,scooter,IND-6951,13.0,electric,3.6,True
ce86716d-4a08-4fea-a886-462b7c540682,scooter,IND-6410,12.0,diesel,3.75,True
680ae1ac-3a73-44fb-8cda-7311b2217322,scooter,IND-6089,23.0,diesel,5.56,True
01b950e9-2a76-4285-9e59-cbf07c543f89,bike,IND-5018,13.0,none,5.07,True
5da62d74-c126-4dd5-a18c-5cd4cfb5da48,bike,IND-2050,16.0,none,5.28,True
8e7cc69b-20bc-40e6-93dc-cebb5f69768b,scooter,IND-8402,17.0,gasoline,6.36,True
cc038131-264f-41a4-9b09-e9f3c34ee1d1,bike,IND-2204,12.0,none,5.74,True
e32b7b8a-0bfb-4863-9e17-1f940a2b9f11,scooter,IND-7850,17.0,gasoline,3.75,True
5bb7845d-3d01-4254-9c77-d9cf3b4cb82c,bike,IND-7025,10.0,none,4.26,True
506e8ce1-58fc-4563-986b-08e6c80794b8,scooter,IND-8597,18.0,electric,5.35,True
e96c0c78-9e88-4f1e-88ca-0a602cf4a325,bike,IND-9822,22.0,none,3.9,True
42195dd5-6dd1-4a3e-81dc-646f5a2d9d66,bike,IND-5882,15.0,none,4.51,True
20285b43-89f0-4636-809d-27e495bbc82c,bike,IND-7405,13.0,none,2.37,True
5d403ab1-aa15-4091-9ed0-85e1bcfcbaeb,scooter,IND-3401,20.0,electric,5.22,True
accd4a75-2aa8-47fd-b38b-7e847aa9f547,bike,IND-9426,24.0,none,4.63,True
4cb23974-1ae7-4d8b-adcd-5a5dacb1495e,bike,IND-1809,19.0,none,2.02,True
d68eeb43-c7a0-4b9e-80c1-35b85f20af5f,bike,IND-1044,22.0,none,4.3,True
4ac2a2c5-33db-458e-98c6-fa37501c4caa,van,IND-5198,738.0,electric,4.47,True
8ceb947e-1560-4db0-9f9c-ffdbfedb4c93,bike,IND-2438,18.0,none,4.07,True
498a4e09-818d-4a3e-b1f4-33f0991cb1b3,bike,IND-5227,20.0,none,3.63,True
fd45040d-ca97-4d15-8467-e4ad0244fae3,van,IND-1359,404.0,gasoline,4.62,True
52f7db3f-6f8d-43ed-a41c-d63b01c172ad,van,IND-5715,674.0,diesel,4.67,True
912827c1-717d-479b-b2cf-6d27c965b6ce,scooter,IND-6533,14.0,diesel,7.2,True
2966df77-334f-4e87-9d4a-6f86c9ab7cbc,scooter,IND-2479,25.0,gasoline,6.49,True
5fee68ba-9c16-4275-a1ae-a8fd6d3d6b8c,bike,IND-5582,14.0,none,7.41,True
d5c410ee-8874-47dd-8485-87de2b27a082,scooter,IND-9702,21.0,diesel,6.1,True
a91d5081-cf9d-457b-9b16-c8ea6b76e5a4,bike,IND-1617,20.0,none,2.62,True
d8051b79-6526-460c-9d1d-22bec59bc881,bike,IND-8495,14.0,none,6.08,True
b138ae70-75ee-49a1-b750-c544a0f2624e,van,IND-2808,427.0,diesel,7.42,True
be18d57c-b4e7-437e-8c8a-1d6263ff3a17,scooter,IND-6313,22.0,diesel,4.79,True
48224083-86dc-412f-9c79-4e2f7b490fcb,scooter,IND-1708,16.0,electric,4.84,True
2dc1d67e-eab0-4318-9d5a-620ebf09f2c9,bike,IND-4461,21.0,none,7.87,True
4b3a081c-5404-4d9f-90b2-2eda1f9db090,scooter,IND-2348,25.0,electric,4.14,True
9d4e1194-5d8d-4d10-bce2-7b20d9cf3b85,scooter,IND-8824,11.0,gasoline,5.22,True
6f2ab1ce-d51f-44c7-8573-45f3c2d61301,bike,IND-5047,17.0,none,7.76,True
97c36c8a-d80e-4270-aa3a-9846cbb6a412,scooter,IND-6036,11.0,diesel,7.82,True
97c7ef5f-3d2c-4307-b3c5-2137ee871553,bike,IND-2499,11.0,none,4.48,True
48c153d3-4909-4029-978f-ecf6d4c40089,scooter,IND-2613,14.0,gasoline,6.76,True
df80f5d5-b9fa-428d-8329-c9bb945756ac,van,IND-7024,672.0,gasoline,2.14,True
529f2b82-2277-4207-9f8e-9202117ffe38,scooter,IND-5518,10.0,gasoline,5.72,True
f94b122c-51bf-4234-98cf-18c6a7111fa1,scooter,IND-7248,14.0,gasoline,3.14,True
14681322-e83f-4e32-9b35-733d6891fd2f,bike,IND-3975,10.0,none,5.16,True
49c63ce1-4c33-4c10-8506-da22bb661283,bike,IND-2260,19.0,none,6.06,True
5b0f8aef-dbe4-444d-afb6-4e1346d7720e,bike,IND-9839,14.0,none,4.59,True
29c1d5c4-8da8-4d13-a654-813ae1794668,scooter,IND-3964,17.0,electric,6.37,True
19c9039e-304b-4e4d-8600-bd49220f7635,bike,IND-7323,13.0,none,2.2,True
ddf47559-c3c4-40c9-89fb-b2b62ba768d8,scooter,IND-8463,11.0,electric,5.52,True
de960f3e-98d7-423f-b4a3-ad9d823c3e39,van,IND-9597,480.0,gasoline,7.27,True
83f88d4e-fe99-4616-8925-7939a24d64d2,van,IND-3563,489.0,diesel,3.59,True
8b6814b7-2618-44e5-8b78-cc8a64902573,scooter,IND-7333,21.0,electric,3.13,True
f9c97ec2-9731-43dd-b847-b41dd88e2dd2,scooter,IND-1662,22.0,gasoline,3.66,True
1459f1f6-0573-4ea3-955c-ff225cd90a27,bike,IND-5248,16.0,none,3.54,True
5e7b420d-6a89-4fbe-a6d5-643959508ab6,bike,IND-2604,13.0,none,7.04,True
420bac63-2e9a-4032-bb91-b4d517fd4e6d,bike,IND-1914,19.0,none,2.34,True
d66ff599-e769-4669-9ce6-300d4f5fb4ac,bike,IND-3615,19.0,none,4.2,True
09d2374b-8492-44d1-b452-4fb080988c56,scooter,IND-2229,19.0,diesel,6.29,True
e7362b7d-eefd-4fe1-bc2f-81c249a13347,bike,IND-4847,12.0,none,2.27,True
a76bf802-89a3-4335-9232-a171efe6324e,bike,IND-6556,18.0,none,7.53,True
f2d2316f-ed90-4c50-8c64-d86bbef8a9d1,bike,IND-6571,14.0,none,5.1,True
a4a085f8-7757-4f02-9b00-68b9eff37680,scooter,IND-7822,18.0,diesel,7.86,True
37cc1818-52f8-4d7b-a753-faf33eb2dc24,scooter,IND-3639,13.0,diesel,7.64,True
a0e80b89-dd91-492f-8d5b-de547f413e6a,bike,IND-5617,18.0,none,5.3,True
f17cbc68-531a-47f1-9e8b-3db3f6e7d551,scooter,IND-7931,12.0,diesel,7.73,True
21583d1d-6096-4ceb-93cc-bc96ab439a83,scooter,IND-1677,22.0,gasoline,3.13,True
4358b1b0-f175-4695-b883-19de9de7185b,bike,IND-5955,15.0,none,5.0,True
72c0f430-80cf-4707-a833-8b934b18c9e6,scooter,IND-7356,16.0,diesel,4.41,True
21b741ad-341d-490f-9060-08adaeddeef0,van,IND-2610,391.0,diesel,6.41,True
ad709fcf-ef12-448e-aaec-4f9541dc0cc2,bike,IND-1499,18.0,none,6.03,True
677ce8cc-4c6c-4ec3-842d-d05298fc6cbf,scooter,IND-2827,14.0,electric,2.23,True
de57a58b-3aa2-4937-9984-8a9f91135f36,bike,IND-3171,11.0,none,2.63,True
47f16460-1bad-4ada-9862-c068ae07932f,van,IND-7729,344.0,electric,2.16,True
a9b1035e-88b1-4d67-a724-3af7681d92bd,scooter,IND-1363,17.0,gasoline,5.47,True
c0934546-df37-46f2-9a83-2564444705d0,bike,IND-7892,17.0,none,6.69,True
130a5961-6f58-4c27-b885-331a3a649e6f,scooter,IND-7453,17.0,diesel,2.98,True
3d719e51-d260-4da3-be74-d8a05488b40b,scooter,IND-6614,24.0,gasoline,7.66,True
e157d66a-2639-4810-89fe-b2f10bb7fb21,scooter,IND-5765,16.0,electric,6.94,True
a242abab-a776-446b-ba9d-54591843b9e3,bike,IND-4538,19.0,none,2.23,True
2c633aa9-2a81-4820-8760-c6bb7f60024c,scooter,IND-3387,18.0,gasoline,7.93,True
c4979136-b651-452f-9afe-9103d75699a7,scooter,IND-8111,21.0,diesel,7.05,True
87e6b20b-552b-4880-8356-cc8d674b2e70,van,IND-3819,559.0,gasoline,6.49,True
24274d02-4349-44a4-8cd4-0c927cd59540,bike,IND-9795,20.0,none,3.24,True
717fe462-c5cb-4246-baf3-9f2d0192820c,bike,IND-8544,12.0,none,4.23,True
46799a88-d913-4c74-8306-71ac0fcab9f9,bike,IND-4007,17.0,none,5.18,True
e483db61-2398-470d-8c0a-095a2e69ca68,scooter,IND-7121,15.0,diesel,6.41,True
1c2e314c-822f-49c4-ba95-b2a04f4428f0,bike,IND-1436,18.0,none,4.28,True
0e0858e1-cc44-42a7-b207-63e175c412ae,bike,IND-5005,10.0,none,3.88,True
59d779c4-d89d-4e1d-b6f3-4f49d1664c44,van,IND-5388,419.0,electric,2.21,True
e5b7a1fa-eb00-4d74-8bfb-63b637c6ca13,scooter,IND-2257,12.0,electric,4.29,True
674b63fd-d883-465e-b2ec-ed5a36da34fe,bike,IND-6849,19.0,none,2.07,True
25b0846c-9bc4-4e94-9705-ceb9d13386ff,scooter,IND-8648,24.0,diesel,5.18,True
3c7aab19-974e-4fd8-8fd1-d28c7c66ff7b,bike,IND-7394,21.0,none,6.46,True
0bdd4570-86d9-45d0-97ac-7b6370e916f7,bike,IND-4232,25.0,none,3.88,True
45e667ea-b7d3-4f27-8ec6-93fa5d692c0e,van,IND-5727,502.0,electric,7.49,True
6cc5229d-12f7-486b-8ac5-026be9efca3b,scooter,IND-6683,19.0,electric,3.48,True
d849f79e-6bed-40c5-8ca9-ce72131e0cf1,scooter,IND-5685,24.0,electric,3.76,True
0ffe50e5-c2c8-4d34-915f-162524b6e7b4,bike,IND-7818,16.0,none,6.09,True
0758314e-a440-4537-bec9-2e21cea4c2a2,bike,IND-9018,23.0,none,5.46,True
e3ba037d-1848-4847-b5bc-ba9357644b84,bike,IND-8184,24.0,none,5.11,True
d1b9332c-d82f-4d12-96c7-1a22bff64f0b,scooter,IND-9608,20.0,electric,6.23,True
9bc89644-46f5-45f9-90c4-32c526a9e623,bike,IND-6007,18.0,none,5.56,True
f2e6fc14-5a93-4ec9-829f-841a4f5b2008,bike,IND-4498,23.0,none,3.01,True
e07f7102-cf15-48cd-99f8-9ff56cc30749,scooter,IND-7977,14.0,gasoline,3.21,True
5561c8f1-9182-4130-8789-b60799f0df79,bike,IND-6427,24.0,none,2.42,True
c486b248-8d54-4a92-8878-49b4244ea02d,van,IND-5204,423.0,electric,2.5,True
d4d9eec8-04dd-485b-87c9-6d4bdc99d136,scooter,IND-1820,21.0,electric,4.35,True
7ad7babc-e39b-49e4-99a2-72929e52f964,scooter,IND-1011,23.0,gasoline,2.48,True
8e5fd14c-6bfd-4816-bed4-af0f2e74af31,scooter,IND-2176,25.0,electric,2.75,True
a6be7bb2-5bb0-41f7-9761-d5a871cd9077,van,IND-9543,542.0,diesel,7.98,True
69fce341-04db-4fbd-8a39-c7985e9cfff1,bike,IND-7157,16.0,none,6.29,True
4bf860ef-8af5-40c0-b3bf-64b72a4daead,van,IND-8977,338.0,electric,7.32,True
7d901be9-49aa-41dd-a42e-72da81704f4f,scooter,IND-8979,13.0,diesel,4.5,True
03dcacca-4c4c-42a4-9c63-37d6c74363d8,bike,IND-4376,15.0,none,7.51,True
bd3702d5-dc30-4dea-9f7a-d4a03eba3af3,scooter,IND-8375,23.0,gasoline,7.26,True
587bdf47-4152-4a4e-a297-7642db7d6eb3,scooter,IND-8011,20.0,gasoline,7.85,True
c5284786-32c1-413f-ada0-bdc9fdb5d3b1,bike,IND-7619,12.0,none,5.16,True
cccf34de-dbe5-4374-b8e8-e0a794f9b08c,bike,IND-3596,21.0,none,2.31,True
499cd031-bb4a-4081-a2ab-127650aa7e9d,bike,IND-6317,18.0,none,3.76,True
ad6293dd-209c-4536-acb5-7eaa41c0bdf2,scooter,IND-4330,21.0,diesel,6.01,True
a9bb9442-3ed9-4706-b6aa-60392e6b8746,scooter,IND-5861,10.0,gasoline,2.8,True
de9ce48f-5247-4518-aa97-4e39fb0e67bb,scooter,IND-5685,12.0,gasoline,6.83,True
8904238c-c536-4376-882d-d9d41c7f098b,bike,IND-9746,17.0,none,7.65,True
8ce36a94-1f62-4e85-9236-9a49a352fb91,scooter,IND-9903,15.0,gasoline,2.87,True
7b6ccbf2-556e-4359-9dc1-57e416394178,van,IND-9981,486.0,diesel,4.85,True
a402b699-021c-4b5e-8eb1-5d8ab4c9b5f3,scooter,IND-3249,24.0,diesel,2.64,True
a1ba013b-6630-4bcb-bbd0-183a465fd420,scooter,IND-5328,12.0,diesel,6.87,True
79612ceb-0128-49df-9bda-07421c6267fc,van,IND-8904,769.0,diesel,4.8,True
a119bd29-ca7d-4996-87fa-c19f6b8a4697,bike,IND-6646,15.0,none,4.63,True
9e85048e-fcf9-4e1c-b972-18ce6bb8ae11,bike,IND-4554,13.0,none,4.14,True
9a16eb41-5fe4-4007-8e9f-c010bcd23519,bike,IND-1975,16.0,none,6.5,True
0dffe782-a839-4c95-8721-a81fd03c63f6,van,IND-5849,712.0,electric,4.68,True
dc84b82f-d99c-46c5-8a39-d8cf94fc1688,bike,IND-8705,15.0,none,2.46,True
1d0f99b6-99b3-4160-804d-13b1b6963ec9,scooter,IND-9914,14.0,gasoline,4.63,True
66156c34-400a-4001-b201-1435fbb7bc39,van,IND-8736,562.0,electric,6.49,True
29a165f3-39fe-4910-805a-0082f2efe349,bike,IND-2702,25.0,none,5.45,True
72aaf960-164d-4462-8a6f-61a57ac8e467,scooter,IND-1977,10.0,gasoline,7.26,True
404f2c63-d522-4742-aa7e-c9f67a4565db,van,IND-1416,772.0,diesel,7.81,True
67117a5b-de2b-4943-adda-5cb263ad731f,bike,IND-2834,19.0,none,4.46,True
b5f10264-0da2-4627-9aea-58b180b46a60,bike,IND-1965,10.0,none,6.73,True
eb3a4732-f731-43aa-b1e0-d1f6dcc0480c,bike,IND-7237,19.0,none,3.23,True
e1650e31-0359-4622-96f2-9a0ce90f6a5b,scooter,IND-6592,20.0,gasoline,5.82,True
aead70a8-dbd2-4156-8fcc-fdfe1bf8e2c7,bike,IND-1311,16.0,none,4.48,True
fb9430e5-c491-4215-9172-87d6719514fd,scooter,IND-5480,16.0,diesel,5.92,True
